Animal_ID,Species,Breed,Gender,Date_of_Birth,Current_Weight_kg,Daily_Feed_Intake_kg,Last_Vet_Visit_Date,Health_Status,Medication_Administered,Breeding_Status,Last_Breeding_Date,Number_of_Offspring
ANM_0736,Pig,Landrace,Male,2023-11-01,107.09,4.21,2025-06-26,Healthy,,Not Bred,,0
ANM_0737,Goat,Beetal,Male,2022-10-29,35.67,1.1,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_0738,Chicken,Plymouth Rock,Female,2022-01-12,2.82,0.14,2025-06-26,Healthy,,Not Bred,,0
ANM_0739,Pig,Large White,Male,2022-01-02,162.74,6.64,2025-06-26,Healthy,,Not Bred,,0
ANM_0740,Chicken,Native,Male,2020-10-08,5.12,0.27,2025-06-26,Healthy,,Not Bred,,0
ANM_0741,Chicken,Rhode Island Red,Female,2025-04-17,0.15,0.01,2025-06-26,Healthy,,Not Bred,,0
ANM_0742,Sheep,Merino,Female,2021-06-19,42.02,1.24,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_0743,Sheep,Deccani,Male,2022-04-05,41.86,1.48,2025-06-26,Healthy,,Not Bred,,0
ANM_0744,Pig,Yorkshire,Male,2020-08-30,264.77,10.61,2025-06-26,Healthy,,Not Bred,,0
ANM_0745,Cattle,Jersey,Female,2024-08-06,158.13,2.44,2025-06-26,Healthy,,Not Bred,,0
ANM_0746,Goat,Black Bengal,Male,2021-05-10,53.7,1.56,2025-06-26,Healthy,,Not Bred,,0
ANM_0747,Pig,Landrace,Female,2021-10-27,209.19,8.38,2025-06-26,Healthy,,Lactating,2025-02-06,1
ANM_0748,Pig,Large White,Male,2020-08-16,251.08,10.16,2025-06-26,Healthy,,Not Bred,,0
ANM_0749,Chicken,Native,Female,2023-05-31,2.29,0.1,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_0750,Goat,Tellicherry,Male,2020-08-20,54.33,1.6,2025-06-26,Healthy,,Not Bred,,0
ANM_0751,Pig,Large White,Female,2022-05-13,166.48,6.35,2025-06-26,Healthy,,Pregnant,2025-06-12,0
ANM_0752,Sheep,Dorper,Male,2021-03-30,33.59,1.01,2025-06-26,Healthy,,Not Bred,,0
ANM_0753,Chicken,Broiler,Female,2024-09-07,0.88,0.04,2025-06-26,Healthy,,Pregnant,2024-08-17,0
ANM_0754,Chicken,Rhode Island Red,Male,2022-05-20,2.93,0.15,2025-06-26,Healthy,,Not Bred,,0
ANM_0755,Pig,Yorkshire,Female,2023-06-24,105.14,4.13,2025-06-26,Healthy,,Pregnant,2025-01-30,0
ANM_0756,Cattle,Jersey,Male,2022-09-13,371.2,6.92,2025-06-26,Healthy,,Not Bred,,0
ANM_0757,Pig,Yorkshire,Female,2024-05-28,55.12,2.12,2025-06-26,Healthy,,Lactating,2024-07-13,3
ANM_0758,Cattle,Sahiwal,Male,2020-07-09,531.39,10.58,2025-06-26,Healthy,,Not Bred,,0
ANM_0759,Chicken,Leghorn,Female,2021-05-23,4.48,0.21,2025-06-26,Healthy,,Not Bred,,0
ANM_0760,Goat,Tellicherry,Female,2020-12-21,55.7,1.56,2025-06-26,Healthy,,Not Bred,,0
ANM_0761,Sheep,Deccani,Female,2021-02-16,46.37,1.14,2025-06-26,Healthy,,Pregnant,2025-03-08,0
ANM_0762,Goat,Black Bengal,Female,2024-05-03,13.38,0.48,2025-06-26,Mild Illness,Anti-parasitic,Pregnant,2024-09-22,0
ANM_0763,Chicken,Plymouth Rock,Female,2020-08-10,4.77,0.24,2025-06-26,Healthy,,Pregnant,2025-01-23,0
ANM_0764,Chicken,Plymouth Rock,Female,2020-11-12,4.97,0.25,2025-06-26,Healthy,,Pregnant,2025-06-11,0
ANM_0765,Chicken,Leghorn,Female,2020-11-07,5.06,0.25,2025-06-26,Healthy,,Not Bred,,0
ANM_0766,Goat,Jamunapari,Male,2024-10-27,14.98,0.61,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_0767,Pig,Yorkshire,Male,2023-05-21,102.86,4.23,2025-06-26,Healthy,,Not Bred,,0
ANM_0768,Pig,Landrace,Male,2024-09-13,63.01,2.48,2025-06-26,Healthy,,Not Bred,,0
ANM_0769,Pig,Landrace,Female,2023-01-26,111.76,4.53,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_0770,Goat,Beetal,Male,2020-10-27,42.43,1.3,2025-06-26,Healthy,,Not Bred,,0
ANM_0771,Sheep,Merino,Male,2024-07-30,13.72,0.33,2025-06-26,Healthy,,Not Bred,,0
ANM_0772,Goat,Beetal,Female,2023-02-28,18.05,0.54,2025-06-26,Healthy,,Bred,2024-09-22,0
ANM_0773,Goat,Jamunapari,Female,2023-09-29,23.67,0.45,2025-06-26,Healthy,,Not Bred,,0
ANM_0774,Sheep,Nali,Male,2023-07-24,21.02,0.91,2025-06-26,Healthy,,Not Bred,,0
ANM_0775,Cattle,Holstein Friesian,Male,2024-03-04,146.28,2.56,2025-06-26,Healthy,,Not Bred,,0
ANM_0776,Sheep,Deccani,Male,2025-04-23,2.51,0.1,2025-06-26,Healthy,,Not Bred,,0
ANM_0777,Chicken,Native,Female,2023-12-17,2.16,0.12,2025-06-26,Healthy,,Lactating,2025-02-11,5
ANM_0778,Sheep,Dorper,Female,2023-10-30,27.3,0.66,2025-06-26,Healthy,,Not Bred,,0
ANM_0779,Sheep,Deccani,Male,2024-05-13,13.11,0.29,2025-06-26,Healthy,,Not Bred,,0
ANM_0780,Pig,Landrace,Male,2024-10-13,60.89,2.56,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_0781,Goat,Tellicherry,Female,2021-05-09,44.08,1.38,2025-06-26,Healthy,,Not Bred,,0
ANM_0782,Pig,Duroc,Male,2023-09-26,106.78,4.38,2025-06-26,Healthy,,Not Bred,,0
ANM_0783,Goat,Sirohi,Male,2020-06-28,60.08,1.7,2025-06-26,Healthy,,Not Bred,,0
ANM_0784,Chicken,Rhode Island Red,Female,2021-11-02,4.31,0.22,2025-06-26,Healthy,,Lactating,2024-12-01,4
ANM_0785,Cattle,Ongole,Female,2023-01-30,276.88,6.41,2025-06-26,Healthy,,Pregnant,2024-11-14,0
ANM_0786,Goat,Sirohi,Male,2021-09-27,39.98,1.21,2025-06-26,Healthy,,Not Bred,,0
ANM_0787,Goat,Jamunapari,Male,2022-03-11,35.61,1.06,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_0788,Goat,Beetal,Male,2021-06-18,45.12,1.35,2025-06-26,Healthy,,Not Bred,,0
ANM_0789,Goat,Tellicherry,Male,2022-02-21,34.29,1.05,2025-06-26,Healthy,,Not Bred,,0
ANM_0790,Pig,Yorkshire,Female,2024-07-07,49.68,2.0,2025-06-26,Healthy,,Bred,2024-12-05,0
ANM_0791,Pig,Duroc,Female,2021-07-28,207.3,8.43,2025-06-26,Healthy,,Pregnant,2025-04-28,0
ANM_0792,Pig,Yorkshire,Male,2022-07-11,164.93,6.64,2025-06-26,Healthy,,Not Bred,,0
ANM_0793,Pig,Yorkshire,Female,2024-01-21,44.74,2.03,2025-06-26,Healthy,,Lactating,2024-11-05,1
ANM_0794,Sheep,Nali,Female,2023-11-02,19.63,0.71,2025-06-26,Healthy,,Pregnant,2024-07-13,0
ANM_0795,Cattle,Holstein Friesian,Female,2025-04-14,48.32,1.0,2025-06-26,Healthy,,Pregnant,2024-11-18,0
ANM_0796,Cattle,Gir,Female,2024-03-02,166.37,2.68,2025-06-26,Healthy,,Pregnant,2025-05-25,0
ANM_0797,Goat,Sirohi,Female,2023-06-04,33.72,0.96,2025-06-26,Healthy,,Not Bred,,0
ANM_0798,Cattle,Gir,Male,2021-11-11,437.65,8.47,2025-06-26,Healthy,,Not Bred,,0
ANM_0799,Chicken,Broiler,Female,2022-09-19,3.32,0.17,2025-06-26,Healthy,,Bred,2024-11-30,0
ANM_0800,Cattle,Gir,Female,2020-10-06,553.43,10.44,2025-06-26,Healthy,,Not Bred,,0
ANM_0801,Pig,Large White,Female,2021-09-01,203.95,8.15,2025-06-26,Healthy,,Not Bred,,0
ANM_0802,Pig,Landrace,Female,2025-01-02,26.77,1.34,2025-06-26,Healthy,,Pregnant,2024-12-22,0
ANM_0803,Pig,Yorkshire,Female,2024-12-04,69.25,2.8,2025-06-26,Healthy,,Lactating,2024-12-25,1
ANM_0804,Chicken,Leghorn,Male,2020-09-08,5.15,0.24,2025-06-26,Serious Illness,Pain Reliever,Not Bred,,0
ANM_0805,Pig,Landrace,Male,2023-11-15,104.46,4.27,2025-06-26,Healthy,,Not Bred,,0
ANM_0806,Sheep,Deccani,Female,2022-09-15,37.88,1.09,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_0807,Sheep,Suffolk,Female,2024-11-11,16.48,0.53,2025-06-26,Healthy,,Pregnant,2025-04-15,0
ANM_0808,Cattle,Holstein Friesian,Female,2024-10-24,125.58,2.1,2025-06-26,Healthy,,Not Bred,,0
ANM_0809,Sheep,Nali,Female,2025-03-07,2.0,0.1,2025-06-26,Serious Illness,Pain Reliever,Not Bred,,0
ANM_0810,Sheep,Nali,Male,2021-02-17,48.73,1.51,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_0811,Pig,Large White,Male,2020-12-13,266.02,10.63,2025-06-26,Healthy,,Not Bred,,0
ANM_0812,Chicken,Rhode Island Red,Male,2022-03-27,3.08,0.14,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_0813,Sheep,Dorper,Female,2021-03-04,50.02,1.54,2025-06-26,Healthy,,Not Bred,,0
ANM_0814,Cattle,Jersey,Male,2022-02-19,345.99,7.14,2025-06-26,Healthy,,Not Bred,,0
ANM_0815,Cattle,Sahiwal,Female,2021-11-23,432.16,8.12,2025-06-26,Healthy,,Pregnant,2025-02-18,0
ANM_0816,Cattle,Ongole,Female,2020-12-09,556.76,10.14,2025-06-26,Healthy,,Lactating,2024-11-11,1
ANM_0817,Cattle,Ongole,Male,2021-02-01,447.23,8.41,2025-06-26,Serious Illness,Pain Reliever,Not Bred,,0
ANM_0818,Cattle,Ongole,Female,2021-04-20,462.6,8.25,2025-06-26,Healthy,,Lactating,2025-04-27,1
ANM_0819,Sheep,Deccani,Male,2022-04-01,33.8,1.19,2025-06-26,Healthy,,Not Bred,,0
ANM_0820,Pig,Yorkshire,Male,2023-02-03,104.54,3.92,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_0821,Sheep,Deccani,Male,2022-10-06,40.15,1.13,2025-06-26,Healthy,,Not Bred,,0
ANM_0822,Pig,Duroc,Male,2022-05-09,158.75,6.02,2025-06-26,Healthy,,Not Bred,,0
ANM_0823,Sheep,Nali,Male,2023-06-06,26.59,0.78,2025-06-26,Healthy,,Not Bred,,0
ANM_0824,Cattle,Jersey,Female,2022-08-04,348.11,6.74,2025-06-26,Healthy,,Not Bred,,0
ANM_0825,Pig,Duroc,Male,2025-03-18,11.15,0.5,2025-06-26,Healthy,,Not Bred,,0
ANM_0826,Chicken,Rhode Island Red,Male,2021-08-02,3.9,0.2,2025-06-26,Healthy,,Not Bred,,0
ANM_0827,Goat,Black Bengal,Female,2023-09-25,21.3,0.59,2025-06-26,Healthy,,Pregnant,2024-09-26,0
ANM_0828,Cattle,Sahiwal,Male,2023-12-19,249.93,5.1,2025-06-26,Healthy,,Not Bred,,0
ANM_0829,Goat,Black Bengal,Female,2023-07-27,35.18,1.19,2025-06-26,Healthy,,Pregnant,2024-12-04,0
ANM_0830,Sheep,Nali,Female,2024-12-24,13.44,0.22,2025-06-26,Healthy,,Bred,2025-02-22,0
ANM_0831,Cattle,Sahiwal,Female,2023-01-28,241.81,5.06,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_0832,Goat,Tellicherry,Female,2022-07-09,29.4,0.94,2025-06-26,Healthy,,Lactating,2024-07-01,2
ANM_0833,Chicken,Leghorn,Female,2023-03-17,2.22,0.1,2025-06-26,Healthy,,Lactating,2024-11-03,1
ANM_0834,Pig,Duroc,Female,2024-03-03,73.11,2.64,2025-06-26,Healthy,,Lactating,2024-11-10,4
ANM_0835,Goat,Beetal,Female,2021-01-13,55.98,1.65,2025-06-26,Mild Illness,Anti-parasitic,Bred,2024-07-02,0
ANM_0836,Pig,Duroc,Female,2021-06-22,200.27,8.22,2025-06-26,Healthy,,Not Bred,,0
ANM_0837,Pig,Yorkshire,Male,2025-01-17,20.05,0.86,2025-06-26,Healthy,,Not Bred,,0
ANM_0838,Cattle,Holstein Friesian,Female,2025-04-10,21.03,1.0,2025-06-26,Healthy,,Pregnant,2025-06-21,0
ANM_0839,Pig,Landrace,Male,2020-08-16,266.16,10.56,2025-06-26,Healthy,,Not Bred,,0
ANM_0840,Goat,Black Bengal,Female,2020-07-21,51.39,1.59,2025-06-26,Mild Illness,Antibiotic,Lactating,2024-10-18,4
ANM_0841,Goat,Tellicherry,Female,2021-06-05,49.92,1.39,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_0842,Chicken,Rhode Island Red,Male,2022-06-27,2.73,0.15,2025-06-26,Healthy,,Not Bred,,0
ANM_0843,Cattle,Jersey,Male,2024-07-18,153.46,3.32,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_0844,Cattle,Ongole,Female,2023-07-15,258.83,4.68,2025-06-26,Healthy,,Not Bred,,0
ANM_0845,Sheep,Merino,Male,2021-06-18,49.24,1.49,2025-06-26,Healthy,,Not Bred,,0
ANM_0846,Goat,Tellicherry,Male,2022-01-10,36.96,1.2,2025-06-26,Healthy,,Not Bred,,0
ANM_0847,Sheep,Suffolk,Male,2021-09-13,41.62,1.21,2025-06-26,Healthy,,Not Bred,,0
ANM_0848,Cattle,Gir,Male,2024-10-08,163.78,3.88,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_0849,Chicken,Plymouth Rock,Female,2024-03-04,1.0,0.04,2025-06-26,Healthy,,Bred,2024-10-27,0
ANM_0850,Chicken,Leghorn,Male,2023-07-06,2.05,0.09,2025-06-26,Serious Illness,Pain Reliever,Not Bred,,0
ANM_0851,Cattle,Sahiwal,Female,2024-04-20,185.05,3.65,2025-06-26,Healthy,,Lactating,2025-04-01,1
ANM_0852,Sheep,Deccani,Female,2022-09-06,35.36,1.08,2025-06-26,Healthy,,Pregnant,2025-01-12,0
ANM_0853,Sheep,Deccani,Male,2022-08-18,37.2,1.19,2025-06-26,Healthy,,Not Bred,,0
ANM_0854,Chicken,Leghorn,Male,2023-09-29,1.97,0.11,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_0855,Pig,Yorkshire,Male,2023-10-05,106.52,4.09,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_0856,Goat,Beetal,Female,2024-01-04,18.48,0.57,2025-06-26,Healthy,,Not Bred,,0
ANM_0857,Pig,Landrace,Male,2021-12-25,198.82,8.05,2025-06-26,Healthy,,Not Bred,,0
ANM_0858,Cattle,Jersey,Female,2022-11-07,350.61,7.06,2025-06-26,Healthy,,Pregnant,2025-06-16,0
ANM_0859,Chicken,Rhode Island Red,Male,2022-11-19,3.13,0.15,2025-06-26,Serious Illness,Anti-parasitic,Not Bred,,0
ANM_0860,Sheep,Merino,Female,2022-04-11,39.17,1.25,2025-06-26,Healthy,,Not Bred,,0
ANM_0861,Pig,Large White,Male,2021-03-14,207.79,8.25,2025-06-26,Healthy,,Not Bred,,0
ANM_0862,Chicken,Leghorn,Female,2022-12-10,3.34,0.16,2025-06-26,Healthy,,Lactating,2025-05-08,2
ANM_0863,Goat,Black Bengal,Female,2020-08-02,54.99,1.52,2025-06-26,Healthy,,Not Bred,,0
ANM_0864,Cattle,Gir,Male,2024-10-09,133.73,2.37,2025-06-26,Healthy,,Not Bred,,0
ANM_0865,Chicken,Native,Male,2023-12-05,2.23,0.12,2025-06-26,Healthy,,Not Bred,,0
ANM_0866,Cattle,Sahiwal,Male,2022-03-19,327.57,6.52,2025-06-26,Healthy,,Not Bred,,0
ANM_0867,Sheep,Dorper,Male,2021-11-12,48.84,1.51,2025-06-26,Healthy,,Not Bred,,0
ANM_0868,Cattle,Holstein Friesian,Male,2021-09-16,454.12,8.37,2025-06-26,Healthy,,Not Bred,,0
ANM_0869,Cattle,Jersey,Male,2023-10-26,290.31,5.83,2025-06-26,Healthy,,Not Bred,,0
ANM_0870,Chicken,Broiler,Male,2021-04-30,4.11,0.21,2025-06-26,Healthy,,Not Bred,,0
ANM_0871,Goat,Jamunapari,Female,2021-04-21,49.92,1.57,2025-06-26,Healthy,,Not Bred,,0
ANM_0872,Chicken,Plymouth Rock,Male,2023-02-10,2.1,0.11,2025-06-26,Healthy,,Not Bred,,0
ANM_0873,Chicken,Leghorn,Male,2022-09-08,2.76,0.12,2025-06-26,Healthy,,Not Bred,,0
ANM_0874,Chicken,Native,Male,2024-06-12,0.92,0.03,2025-06-26,Healthy,,Not Bred,,0
ANM_0875,Cattle,Ongole,Female,2020-11-04,550.78,11.41,2025-06-26,Healthy,,Not Bred,,0
ANM_0876,Cattle,Jersey,Male,2020-10-21,589.61,11.96,2025-06-26,Healthy,,Not Bred,,0
ANM_0877,Chicken,Broiler,Male,2021-11-14,3.92,0.2,2025-06-26,Healthy,,Not Bred,,0
ANM_0878,Cattle,Gir,Female,2022-02-19,357.24,7.7,2025-06-26,Healthy,,Not Bred,,0
ANM_0879,Pig,Yorkshire,Female,2023-09-06,92.8,3.71,2025-06-26,Healthy,,Bred,2024-09-12,0
ANM_0880,Chicken,Plymouth Rock,Female,2024-10-11,1.49,0.09,2025-06-26,Healthy,,Lactating,2025-02-08,5
ANM_0881,Chicken,Native,Female,2023-09-05,2.31,0.11,2025-06-26,Healthy,,Pregnant,2024-09-07,0
ANM_0882,Cattle,Gir,Male,2022-12-12,319.87,6.15,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_0883,Cattle,Sahiwal,Female,2023-09-23,240.19,4.74,2025-06-26,Healthy,,Not Bred,,0
ANM_0884,Chicken,Plymouth Rock,Female,2023-08-16,2.08,0.11,2025-06-26,Healthy,,Pregnant,2024-11-12,0
ANM_0885,Sheep,Suffolk,Male,2022-03-29,35.75,1.05,2025-06-26,Healthy,,Not Bred,,0
ANM_0886,Pig,Landrace,Female,2020-10-17,262.29,10.6,2025-06-26,Healthy,,Not Bred,,0
ANM_0887,Sheep,Dorper,Female,2024-10-23,22.05,0.64,2025-06-26,Healthy,,Lactating,2025-01-26,5
ANM_0888,Goat,Jamunapari,Female,2025-01-21,2.0,0.31,2025-06-26,Healthy,,Lactating,2025-05-31,5
ANM_0889,Pig,Large White,Male,2023-07-23,113.13,4.48,2025-06-26,Healthy,,Not Bred,,0
ANM_0890,Goat,Black Bengal,Female,2022-05-02,40.1,1.32,2025-06-26,Healthy,,Lactating,2025-06-22,4
ANM_0891,Sheep,Suffolk,Female,2023-04-04,24.18,0.94,2025-06-26,Healthy,,Not Bred,,0
ANM_0892,Goat,Tellicherry,Male,2022-01-12,35.7,0.95,2025-06-26,Healthy,,Not Bred,,0
ANM_0893,Goat,Beetal,Female,2022-02-23,40.88,1.21,2025-06-26,Healthy,,Pregnant,2024-12-05,0
ANM_0894,Sheep,Nali,Female,2022-06-14,36.04,1.12,2025-06-26,Mild Illness,Anti-parasitic,Bred,2024-08-20,0
ANM_0895,Chicken,Rhode Island Red,Male,2022-06-22,3.19,0.18,2025-06-26,Healthy,,Not Bred,,0
ANM_0896,Sheep,Deccani,Female,2022-09-19,32.08,0.97,2025-06-26,Healthy,,Not Bred,,0
ANM_0897,Pig,Duroc,Female,2022-09-06,155.87,5.93,2025-06-26,Serious Illness,Pain Reliever,Not Bred,,0
ANM_0898,Chicken,Plymouth Rock,Female,2024-03-28,0.99,0.06,2025-06-26,Healthy,,Not Bred,,0
ANM_0899,Chicken,Plymouth Rock,Female,2024-12-29,1.14,0.05,2025-06-26,Healthy,,Pregnant,2024-10-15,0
ANM_0900,Chicken,Broiler,Male,2024-06-19,1.4,0.07,2025-06-26,Healthy,,Not Bred,,0
ANM_0901,Cattle,Sahiwal,Female,2023-03-25,250.88,5.71,2025-06-26,Healthy,,Bred,2025-01-04,0
ANM_0902,Chicken,Leghorn,Female,2025-05-20,0.1,0.01,2025-06-26,Healthy,,Pregnant,2025-05-09,0
ANM_0903,Chicken,Leghorn,Female,2024-04-15,0.79,0.04,2025-06-26,Healthy,,Not Bred,,0
ANM_0904,Goat,Black Bengal,Female,2023-01-12,32.62,0.95,2025-06-26,Healthy,,Pregnant,2024-11-19,0
ANM_0905,Goat,Beetal,Male,2024-06-28,12.22,0.48,2025-06-26,Healthy,,Not Bred,,0
ANM_0906,Cattle,Jersey,Female,2024-09-25,133.09,2.05,2025-06-26,Healthy,,Pregnant,2024-08-11,0
ANM_0907,Chicken,Rhode Island Red,Male,2022-01-14,3.21,0.16,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_0908,Chicken,Leghorn,Female,2023-09-15,1.82,0.08,2025-06-26,Healthy,,Pregnant,2024-10-28,0
ANM_0909,Cattle,Holstein Friesian,Male,2021-08-10,449.84,8.78,2025-06-26,Healthy,,Not Bred,,0
ANM_0910,Goat,Jamunapari,Female,2022-01-18,34.39,0.99,2025-06-26,Mild Illness,Antibiotic,Lactating,2025-05-29,5
ANM_0911,Goat,Black Bengal,Female,2022-01-12,35.06,1.17,2025-06-26,Healthy,,Bred,2024-09-28,0
ANM_0912,Pig,Large White,Female,2023-04-12,94.8,4.01,2025-06-26,Healthy,,Bred,2025-03-26,0
ANM_0913,Goat,Jamunapari,Male,2022-12-02,28.61,0.71,2025-06-26,Healthy,,Not Bred,,0
ANM_0914,Cattle,Holstein Friesian,Female,2023-11-10,244.1,4.63,2025-06-26,Healthy,,Not Bred,,0
ANM_0915,Cattle,Gir,Female,2022-04-14,377.09,8.09,2025-06-26,Healthy,,Bred,2025-04-05,0
ANM_0916,Sheep,Suffolk,Female,2024-07-19,11.05,0.36,2025-06-26,Healthy,,Bred,2024-07-18,0
ANM_0917,Chicken,Broiler,Male,2023-01-05,2.06,0.1,2025-06-26,Healthy,,Not Bred,,0
ANM_0918,Goat,Sirohi,Female,2022-06-17,32.37,1.01,2025-06-26,Healthy,,Pregnant,2025-02-22,0
ANM_0919,Cattle,Ongole,Male,2022-04-15,386.13,7.23,2025-06-26,Healthy,,Not Bred,,0
ANM_0920,Cattle,Sahiwal,Female,2024-07-21,133.82,2.16,2025-06-26,Healthy,,Lactating,2024-07-26,1
ANM_0921,Sheep,Suffolk,Female,2025-01-06,5.67,0.11,2025-06-26,Mild Illness,Vaccine,Pregnant,2025-06-12,0
ANM_0922,Goat,Tellicherry,Male,2022-12-30,30.75,0.97,2025-06-26,Healthy,,Not Bred,,0
ANM_0923,Cattle,Ongole,Male,2021-12-05,398.74,8.16,2025-06-26,Healthy,,Not Bred,,0
ANM_0924,Cattle,Holstein Friesian,Female,2025-06-02,76.07,1.83,2025-06-26,Healthy,,Not Bred,,0
ANM_0925,Pig,Large White,Female,2024-09-15,49.47,2.22,2025-06-26,Healthy,,Pregnant,2024-10-11,0
ANM_0926,Chicken,Rhode Island Red,Female,2024-12-22,0.99,0.05,2025-06-26,Healthy,,Lactating,2025-05-26,2
ANM_0927,Chicken,Broiler,Female,2023-08-23,2.1,0.11,2025-06-26,Healthy,,Not Bred,,0
ANM_0928,Sheep,Deccani,Female,2024-08-11,14.33,0.3,2025-06-26,Mild Illness,Anti-parasitic,Bred,2024-10-13,0
ANM_0929,Chicken,Native,Male,2023-05-11,1.92,0.1,2025-06-26,Healthy,,Not Bred,,0
ANM_0930,Chicken,Plymouth Rock,Male,2023-05-13,1.92,0.11,2025-06-26,Serious Illness,Anti-parasitic,Not Bred,,0
ANM_0931,Goat,Jamunapari,Male,2021-06-29,56.39,1.68,2025-06-26,Healthy,,Not Bred,,0
ANM_0932,Chicken,Plymouth Rock,Female,2022-07-11,3.32,0.17,2025-06-26,Healthy,,Lactating,2025-03-20,4
ANM_0933,Pig,Landrace,Male,2022-04-01,150.84,6.44,2025-06-26,Healthy,,Not Bred,,0
ANM_0934,Goat,Beetal,Male,2023-02-18,17.32,0.56,2025-06-26,Healthy,,Not Bred,,0
ANM_0935,Chicken,Plymouth Rock,Female,2022-04-14,3.29,0.18,2025-06-26,Healthy,,Bred,2024-12-24,0
ANM_0936,Goat,Tellicherry,Male,2020-07-20,50.32,1.56,2025-06-26,Healthy,,Not Bred,,0
ANM_0937,Goat,Sirohi,Male,2023-11-29,22.45,0.57,2025-06-26,Healthy,,Not Bred,,0
ANM_0938,Pig,Large White,Male,2023-08-21,97.54,3.87,2025-06-26,Healthy,,Not Bred,,0
ANM_0939,Cattle,Gir,Female,2023-08-26,285.98,5.66,2025-06-26,Healthy,,Not Bred,,0
ANM_0940,Sheep,Suffolk,Male,2020-09-26,48.65,1.55,2025-06-26,Healthy,,Not Bred,,0
ANM_0941,Sheep,Merino,Female,2024-01-23,16.42,0.42,2025-06-26,Healthy,,Lactating,2024-12-16,1
ANM_0942,Cattle,Holstein Friesian,Female,2021-02-08,479.38,8.92,2025-06-26,Healthy,,Pregnant,2025-01-04,0
ANM_0943,Pig,Duroc,Female,2021-06-18,216.25,8.57,2025-06-26,Mild Illness,Antibiotic,Pregnant,2025-03-10,0
ANM_0944,Goat,Sirohi,Female,2022-06-07,33.97,0.95,2025-06-26,Healthy,,Not Bred,,0
ANM_0945,Goat,Jamunapari,Female,2021-11-29,43.91,1.24,2025-06-26,Healthy,,Not Bred,,0
ANM_0946,Cattle,Gir,Male,2020-09-11,550.77,9.65,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_0947,Chicken,Leghorn,Female,2021-07-22,4.14,0.19,2025-06-26,Healthy,,Lactating,2025-02-05,1
ANM_0948,Pig,Landrace,Male,2024-09-15,64.87,2.92,2025-06-26,Healthy,,Not Bred,,0
ANM_0949,Chicken,Native,Female,2021-11-03,4.14,0.22,2025-06-26,Healthy,,Pregnant,2024-10-09,0
ANM_0950,Cattle,Sahiwal,Female,2021-11-23,429.34,8.54,2025-06-26,Healthy,,Lactating,2024-07-31,2
ANM_0951,Cattle,Gir,Female,2022-02-06,368.18,7.37,2025-06-26,Healthy,,Not Bred,,0
ANM_0952,Sheep,Dorper,Male,2022-04-17,34.22,0.98,2025-06-26,Healthy,,Not Bred,,0
ANM_0953,Goat,Tellicherry,Male,2024-12-26,17.51,0.6,2025-06-26,Healthy,,Not Bred,,0
ANM_0954,Goat,Jamunapari,Female,2021-01-26,45.18,1.44,2025-06-26,Healthy,,Lactating,2024-12-05,2
ANM_0955,Chicken,Broiler,Male,2021-03-21,3.92,0.19,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_0956,Sheep,Merino,Male,2022-05-12,35.99,0.93,2025-06-26,Healthy,,Not Bred,,0
ANM_0957,Pig,Landrace,Female,2022-08-13,156.5,6.23,2025-06-26,Healthy,,Pregnant,2024-09-04,0
ANM_0958,Sheep,Nali,Male,2024-06-18,15.17,0.53,2025-06-26,Healthy,,Not Bred,,0
ANM_0959,Chicken,Plymouth Rock,Male,2024-11-14,1.01,0.03,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_0960,Pig,Duroc,Female,2025-02-01,13.53,0.7,2025-06-26,Healthy,,Pregnant,2024-07-07,0
ANM_0961,Pig,Yorkshire,Male,2021-11-27,202.57,8.6,2025-06-26,Healthy,,Not Bred,,0
ANM_0962,Sheep,Deccani,Female,2023-06-22,23.79,0.69,2025-06-26,Healthy,,Not Bred,,0
ANM_0963,Cattle,Holstein Friesian,Male,2023-03-16,256.96,4.78,2025-06-26,Healthy,,Not Bred,,0
